,height,weight,duration,calorie,Height_meters,calculated_IMC
4574,146.0,51.0,13.0,54.0,1.46,23.925689622818542
4575,194.0,96.0,13.0,69.0,1.94,25.507492826017643
4576,161.0,62.0,19.0,122.0,1.61,23.9188302920412
4577,169.0,73.0,19.0,109.0,1.69,25.55932915514163
4578,205.0,109.0,14.0,81.0,2.05,25.936942296252234
4579,166.0,63.0,19.0,134.0,1.66,22.8625344752504
4580,190.0,90.0,11.0,62.0,1.9,24.930747922437675
4581,178.0,79.0,4.0,5.0,1.78,24.933720489837143
4582,183.0,87.0,23.0,124.0,1.83,25.97867956642479
4583,184.0,92.0,17.0,104.0,1.84,27.173913043478258
4584,171.0,72.0,5.0,12.0,1.71,24.622960911049557
4585,180.0,83.0,29.0,247.0,1.8,25.61728395061728
4586,175.0,66.0,7.0,30.0,1.75,21.551020408163264
4587,184.0,90.0,14.0,76.0,1.84,26.583175803402646
4588,183.0,92.0,15.0,93.0,1.83,27.471707127713575
4589,176.0,82.0,4.0,13.0,1.76,26.47210743801653
4590,183.0,91.0,15.0,91.0,1.83,27.173101615455817
4591,165.0,61.0,25.0,160.0,1.65,22.4058769513315
4592,154.0,57.0,2.0,6.0,1.54,24.034407151290267
4593,170.0,75.0,7.0,33.0,1.7,25.95155709342561
4594,184.0,90.0,17.0,130.0,1.84,26.583175803402646
4595,186.0,90.0,8.0,31.0,1.86,26.014568158168572
4596,172.0,68.0,12.0,57.0,1.72,22.985397512168742
4597,189.0,91.0,15.0,88.0,1.89,25.475210660395845
4598,172.0,72.0,27.0,180.0,1.72,24.337479718766904
4599,173.0,74.0,4.0,14.0,1.73,24.725182932941294
4600,170.0,76.0,7.0,23.0,1.7,26.29757785467128
4601,160.0,59.0,5.0,21.0,1.6,23.046874999999996
4602,193.0,93.0,6.0,27.0,1.93,24.967113211092915
4603,175.0,67.0,17.0,77.0,1.75,21.877551020408163
4604,166.0,64.0,20.0,91.0,1.66,23.225431847873423
4605,165.0,67.0,7.0,30.0,1.65,24.609733700642796
4606,174.0,72.0,24.0,158.0,1.74,23.781212841854934
4607,194.0,96.0,11.0,53.0,1.94,25.507492826017643
4608,176.0,77.0,28.0,140.0,1.76,24.857954545454547
4609,153.0,51.0,5.0,18.0,1.53,21.78649237472767
4610,178.0,86.0,12.0,66.0,1.78,27.143037495265748
4611,192.0,91.0,25.0,98.0,1.92,24.68532986111111
4612,187.0,87.0,13.0,70.0,1.87,24.879178701135288
4613,150.0,50.0,27.0,205.0,1.5,22.22222222222222
4614,200.0,98.0,5.0,23.0,2.0,24.5
4615,167.0,61.0,24.0,148.0,1.67,21.872422819032593
4616,159.0,63.0,28.0,187.0,1.59,24.919900320398717
4617,160.0,54.0,24.0,138.0,1.6,21.093749999999996
4618,176.0,76.0,26.0,180.0,1.76,24.535123966942148
4619,189.0,89.0,19.0,113.0,1.89,24.915315920606925
4620,199.0,102.0,4.0,13.0,1.99,25.75692533016843
4621,182.0,80.0,23.0,147.0,1.82,24.151672503320853
4622,170.0,68.0,16.0,91.0,1.7,23.529411764705884
4623,171.0,71.0,5.0,19.0,1.71,24.280975342840534
4624,200.0,99.0,13.0,79.0,2.0,24.75
4625,181.0,83.0,18.0,123.0,1.81,25.33500198406642
4626,181.0,85.0,7.0,36.0,1.81,25.94548395958609
4627,181.0,82.0,26.0,146.0,1.81,25.029760996306585
4628,156.0,60.0,19.0,118.0,1.56,24.654832347140037
4629,189.0,96.0,3.0,13.0,1.89,26.874947509868147
4630,188.0,78.0,21.0,87.0,1.88,22.068809416025353
4631,175.0,74.0,18.0,82.0,1.75,24.163265306122447
4632,192.0,90.0,18.0,90.0,1.92,24.4140625
4633,173.0,78.0,12.0,36.0,1.73,26.061679307694877
4634,186.0,94.0,8.0,42.0,1.86,27.170771187420506
4635,174.0,71.0,2.0,8.0,1.74,23.450918219051392
4636,179.0,82.0,23.0,129.0,1.79,25.592209980961893
4637,166.0,63.0,25.0,167.0,1.66,22.8625344752504
4638,183.0,76.0,2.0,8.0,1.83,22.694018931589476
4639,165.0,58.0,5.0,18.0,1.65,21.30394857667585
4640,164.0,63.0,16.0,76.0,1.64,23.423557406305775
4641,156.0,57.0,25.0,179.0,1.56,23.422090729783037
4642,164.0,62.0,3.0,11.0,1.64,23.051754907792983
4643,173.0,67.0,11.0,56.0,1.73,22.386314277122523
4644,181.0,83.0,11.0,66.0,1.81,25.33500198406642
4645,173.0,77.0,13.0,47.0,1.73,25.727555214006482
4646,184.0,89.0,9.0,43.0,1.84,26.287807183364837
4647,169.0,72.0,6.0,28.0,1.69,25.209201358495854
4648,180.0,71.0,1.0,3.0,1.8,21.91358024691358
4649,188.0,95.0,25.0,193.0,1.88,26.87867813490267
4650,160.0,62.0,13.0,71.0,1.6,24.218749999999996
4651,163.0,63.0,12.0,57.0,1.63,23.711844630960897
4652,167.0,66.0,12.0,65.0,1.67,23.66524436157625
4653,160.0,62.0,15.0,81.0,1.6,24.218749999999996
4654,169.0,69.0,7.0,31.0,1.69,24.158817968558527
4655,149.0,54.0,15.0,75.0,1.49,24.32322868339264
4656,169.0,64.0,29.0,217.0,1.69,22.40817898532965
4657,181.0,84.0,17.0,92.0,1.81,25.640242971826257
4658,174.0,76.0,26.0,217.0,1.74,25.102391333069097
4659,160.0,53.0,20.0,102.0,1.6,20.703124999999996
4660,184.0,90.0,10.0,59.0,1.84,26.583175803402646
4661,183.0,86.0,16.0,90.0,1.83,25.680074054167036
4662,170.0,69.0,20.0,138.0,1.7,23.87543252595156
4663,195.0,105.0,11.0,72.0,1.95,27.613412228796847
4664,168.0,63.0,22.0,126.0,1.68,22.321428571428577
4665,196.0,98.0,11.0,36.0,1.96,25.510204081632654
4666,151.0,48.0,25.0,144.0,1.51,21.051708258409718
4667,180.0,84.0,28.0,163.0,1.8,25.925925925925924
4668,162.0,60.0,26.0,134.0,1.62,22.86236854138088
4669,197.0,94.0,17.0,104.0,1.97,24.221185807415804
4670,155.0,54.0,24.0,156.0,1.55,22.476586888657646
4671,167.0,63.0,14.0,83.0,1.67,22.589551436050055
4672,164.0,68.0,10.0,54.0,1.64,25.282569898869724
4673,182.0,86.0,18.0,64.0,1.82,25.963047941069917
4674,157.0,56.0,4.0,17.0,1.57,22.7189744005842
4675,184.0,83.0,12.0,54.0,1.84,24.515595463137995
4676,158.0,57.0,6.0,24.0,1.58,22.832879346258608
4677,159.0,62.0,29.0,189.0,1.59,24.524346347059055
4678,169.0,73.0,10.0,53.0,1.69,25.55932915514163
4679,175.0,77.0,2.0,6.0,1.75,25.142857142857142
4680,179.0,83.0,26.0,181.0,1.79,25.90431010268094
4681,182.0,89.0,18.0,104.0,1.82,26.86873565994445
4682,175.0,77.0,5.0,12.0,1.75,25.142857142857142
4683,165.0,60.0,24.0,142.0,1.65,22.03856749311295
4684,154.0,55.0,6.0,29.0,1.54,23.19109461966605
4685,173.0,79.0,28.0,211.0,1.73,26.395803401383272
4686,161.0,61.0,30.0,231.0,1.61,23.533042706685695
4687,186.0,90.0,9.0,44.0,1.86,26.014568158168572
4688,162.0,65.0,17.0,85.0,1.62,24.76756591982929
4689,184.0,87.0,15.0,84.0,1.84,25.697069943289225
4690,190.0,88.0,16.0,42.0,1.9,24.37673130193906
4691,175.0,73.0,14.0,68.0,1.75,23.836734693877553
4692,162.0,60.0,9.0,39.0,1.62,22.86236854138088
4693,184.0,87.0,11.0,73.0,1.84,25.697069943289225
4694,200.0,99.0,23.0,121.0,2.0,24.75
4695,178.0,81.0,6.0,15.0,1.78,25.5649539199596
4696,162.0,56.0,2.0,7.0,1.62,21.338210638622158
4697,169.0,70.0,1.0,4.0,1.69,24.508945765204302
4698,157.0,56.0,16.0,83.0,1.57,22.7189744005842
4699,191.0,88.0,8.0,30.0,1.91,24.12214577451276
4700,183.0,72.0,7.0,31.0,1.83,21.49959688255845
4701,170.0,73.0,28.0,181.0,1.7,25.25951557093426
4702,200.0,99.0,26.0,155.0,2.0,24.75
4703,174.0,77.0,1.0,3.0,1.74,25.43268595587264
4704,179.0,83.0,4.0,19.0,1.79,25.90431010268094
4705,161.0,63.0,2.0,7.0,1.61,24.3046178773967
4706,154.0,62.0,22.0,129.0,1.54,26.14268848035082
4707,163.0,57.0,23.0,136.0,1.63,21.453573713726524
4708,210.0,111.0,22.0,135.0,2.1,25.170068027210885
4709,153.0,56.0,8.0,39.0,1.53,23.92242299970097
4710,197.0,99.0,18.0,68.0,1.97,25.509546754618775
4711,189.0,92.0,6.0,19.0,1.89,25.755158030290307
4712,168.0,64.0,14.0,75.0,1.68,22.67573696145125
4713,166.0,61.0,16.0,98.0,1.66,22.136739730004358
4714,184.0,93.0,19.0,156.0,1.84,27.469281663516067
4715,186.0,93.0,13.0,86.0,1.86,26.881720430107524
4716,194.0,99.0,20.0,134.0,1.94,26.304601976830696
4717,174.0,81.0,8.0,12.0,1.74,26.7538644470868
4718,188.0,94.0,19.0,90.0,1.88,26.595744680851066
4719,171.0,72.0,29.0,186.0,1.71,24.622960911049557
4720,159.0,59.0,18.0,102.0,1.59,23.337684427040067
4721,155.0,52.0,16.0,78.0,1.55,21.64412070759625
4722,155.0,56.0,20.0,107.0,1.55,23.309053069719038
4723,165.0,79.0,9.0,43.0,1.65,29.017447199265384
4724,205.0,108.0,19.0,101.0,2.05,25.698988697204047
4725,178.0,83.0,26.0,175.0,1.78,26.19618735008206
4726,187.0,82.0,25.0,128.0,1.87,23.449340844748203
4727,158.0,60.0,14.0,64.0,1.58,24.034609838166958
4728,194.0,96.0,8.0,24.0,1.94,25.507492826017643
4729,151.0,50.0,7.0,37.0,1.51,21.928862769176792
4730,199.0,103.0,21.0,177.0,1.99,26.009444205954395
4731,169.0,70.0,9.0,50.0,1.69,24.508945765204302
4732,195.0,94.0,21.0,162.0,1.95,24.720578566732414
4733,163.0,63.0,4.0,14.0,1.63,23.711844630960897
4734,175.0,77.0,2.0,8.0,1.75,25.142857142857142
4735,184.0,82.0,13.0,49.0,1.84,24.22022684310019
4736,171.0,75.0,29.0,238.0,1.71,25.64891761567662
4737,161.0,64.0,21.0,136.0,1.61,24.690405462752206
4738,164.0,59.0,10.0,45.0,1.64,21.936347412254616
4739,157.0,61.0,17.0,75.0,1.57,24.747454257779218
4740,178.0,76.0,25.0,147.0,1.78,23.98687034465345
4741,182.0,74.0,9.0,32.0,1.82,22.34029706557179
4742,191.0,89.0,22.0,134.0,1.91,24.39626106740495
4743,170.0,63.0,15.0,79.0,1.7,21.79930795847751
4744,179.0,74.0,15.0,44.0,1.79,23.095409007209515
4745,167.0,76.0,19.0,123.0,1.67,27.250887446663558
4746,165.0,60.0,3.0,14.0,1.65,22.03856749311295
4747,149.0,47.0,25.0,144.0,1.49,21.170217557767668
4748,172.0,67.0,4.0,17.0,1.72,22.647376960519203
4749,172.0,70.0,21.0,136.0,1.72,23.661438615467823
4750,189.0,92.0,16.0,86.0,1.89,25.755158030290307
4751,184.0,79.0,24.0,122.0,1.84,23.334120982986768
4752,161.0,62.0,14.0,68.0,1.61,23.9188302920412
4753,190.0,92.0,22.0,166.0,1.9,25.48476454293629
4754,183.0,81.0,10.0,33.0,1.83,24.187046492878256
4755,173.0,67.0,29.0,206.0,1.73,22.386314277122523
4756,160.0,57.0,25.0,161.0,1.6,22.265624999999996
4757,204.0,107.0,30.0,191.0,2.04,25.71126489811611
4758,153.0,54.0,12.0,59.0,1.53,23.06805074971165
4759,207.0,105.0,8.0,45.0,2.07,24.50465588461808
4760,167.0,66.0,12.0,60.0,1.67,23.66524436157625
4761,166.0,58.0,28.0,188.0,1.66,21.04804761213529
4762,162.0,62.0,15.0,63.0,1.62,23.624447492760247
4763,152.0,51.0,15.0,86.0,1.52,22.07409972299169
4764,172.0,73.0,5.0,22.0,1.72,24.675500270416443
4765,203.0,102.0,21.0,190.0,2.03,24.75187459050208
4766,191.0,90.0,14.0,55.0,1.91,24.67037636029714
4767,185.0,88.0,11.0,44.0,1.85,25.712198685171657
4768,168.0,67.0,5.0,19.0,1.68,23.738662131519277
4769,143.0,46.0,6.0,24.0,1.43,22.494987529952567
4770,167.0,66.0,25.0,153.0,1.67,23.66524436157625
4771,170.0,72.0,11.0,61.0,1.7,24.913494809688583
4772,171.0,83.0,27.0,185.0,1.71,28.384802161348794
4773,166.0,66.0,9.0,43.0,1.66,23.95122659311947
4774,166.0,65.0,27.0,192.0,1.66,23.588329220496444
4775,198.0,102.0,22.0,179.0,1.98,26.017753290480563
4776,153.0,56.0,18.0,110.0,1.53,23.92242299970097
4777,177.0,74.0,4.0,14.0,1.77,23.620287912158062
4778,191.0,91.0,30.0,207.0,1.91,24.94449165318933
4779,184.0,88.0,19.0,84.0,1.84,25.99243856332703
4780,169.0,72.0,20.0,129.0,1.69,25.209201358495854
4781,191.0,82.0,4.0,5.0,1.91,22.47745401715962
4782,179.0,82.0,5.0,29.0,1.79,25.592209980961893
4783,181.0,78.0,23.0,171.0,1.81,23.808797045267237
4784,178.0,76.0,17.0,88.0,1.78,23.98687034465345
4785,163.0,58.0,19.0,89.0,1.63,21.829952199932254
4786,169.0,74.0,30.0,236.0,1.69,25.909456951787405
4787,181.0,84.0,17.0,75.0,1.81,25.640242971826257
4788,183.0,86.0,17.0,80.0,1.83,25.680074054167036
4789,201.0,101.0,8.0,32.0,2.01,24.999381203435565
4790,179.0,75.0,26.0,146.0,1.79,23.40750912892856
4791,161.0,58.0,4.0,17.0,1.61,22.375679950619187
4792,176.0,78.0,25.0,148.0,1.76,25.180785123966942
4793,172.0,75.0,22.0,99.0,1.72,25.351541373715524
4794,159.0,53.0,18.0,124.0,1.59,20.964360587002094
4795,180.0,86.0,28.0,249.0,1.8,26.54320987654321
4796,181.0,81.0,2.0,6.0,1.81,24.724520008546747
4797,172.0,70.0,6.0,27.0,1.72,23.661438615467823
4798,174.0,77.0,2.0,5.0,1.74,25.43268595587264
4799,198.0,102.0,14.0,60.0,1.98,26.017753290480563
4800,161.0,64.0,29.0,184.0,1.61,24.690405462752206
4801,194.0,95.0,23.0,176.0,1.94,25.241789775746625
4802,180.0,85.0,23.0,157.0,1.8,26.234567901234566
4803,181.0,73.0,1.0,3.0,1.81,22.282592106468055
4804,151.0,54.0,28.0,179.0,1.51,23.683171790710933
4805,165.0,64.0,13.0,65.0,1.65,23.507805325987146
4806,176.0,70.0,18.0,105.0,1.76,22.59814049586777
4807,169.0,61.0,22.0,125.0,1.69,21.35779559539232
4808,172.0,71.0,20.0,110.0,1.72,23.99945916711736
4809,176.0,75.0,16.0,70.0,1.76,24.212293388429753
4810,177.0,76.0,19.0,91.0,1.77,24.258674071946118
4811,181.0,82.0,23.0,141.0,1.81,25.029760996306585
4812,172.0,72.0,5.0,13.0,1.72,24.337479718766904
4813,166.0,58.0,14.0,60.0,1.66,21.04804761213529
4814,186.0,89.0,27.0,187.0,1.86,25.725517400855587
4815,168.0,70.0,4.0,6.0,1.68,24.801587301587304
4816,182.0,82.0,27.0,152.0,1.82,24.755464315903875
4817,153.0,55.0,2.0,9.0,1.53,23.49523687470631
4818,180.0,73.0,14.0,72.0,1.8,22.530864197530864
4819,158.0,60.0,14.0,76.0,1.58,24.034609838166958
4820,169.0,69.0,6.0,25.0,1.69,24.158817968558527
4821,181.0,80.0,10.0,53.0,1.81,24.41927902078691
4822,172.0,70.0,11.0,54.0,1.72,23.661438615467823
4823,182.0,87.0,22.0,146.0,1.82,26.26494384736143
4824,184.0,72.0,18.0,90.0,1.84,21.266540642722116
4825,155.0,51.0,29.0,194.0,1.55,21.227887617065555
4826,174.0,79.0,19.0,128.0,1.74,26.09327520147972
4827,185.0,91.0,17.0,70.0,1.85,26.588750913075234
4828,196.0,92.0,13.0,46.0,1.96,23.94835485214494
4829,198.0,109.0,14.0,94.0,1.98,27.803285379042954
4830,181.0,87.0,10.0,40.0,1.81,26.555965935105768
4831,163.0,69.0,2.0,2.0,1.63,25.970115548195267
4832,163.0,58.0,6.0,31.0,1.63,21.829952199932254
4833,188.0,89.0,16.0,86.0,1.88,25.18107741059303
4834,168.0,67.0,5.0,17.0,1.68,23.738662131519277
4835,167.0,67.0,21.0,100.0,1.67,24.023808670084982
4836,175.0,67.0,23.0,135.0,1.75,21.877551020408163
4837,157.0,58.0,2.0,8.0,1.57,23.53036634346221
4838,169.0,73.0,3.0,3.0,1.69,25.55932915514163
4839,190.0,90.0,28.0,170.0,1.9,24.930747922437675
4840,150.0,52.0,8.0,34.0,1.5,23.11111111111111
4841,176.0,81.0,22.0,165.0,1.76,26.149276859504134
4842,176.0,80.0,20.0,110.0,1.76,25.826446280991735
4843,170.0,70.0,13.0,59.0,1.7,24.221453287197235
4844,173.0,69.0,17.0,80.0,1.73,23.054562464499313
4845,190.0,88.0,2.0,5.0,1.9,24.37673130193906
4846,171.0,70.0,5.0,22.0,1.71,23.938989774631512
4847,187.0,84.0,3.0,13.0,1.87,24.021275987303035
4848,189.0,82.0,19.0,82.0,1.89,22.955684331345708
4849,157.0,54.0,7.0,33.0,1.57,21.907582457706194
4850,153.0,51.0,12.0,69.0,1.53,21.78649237472767
4851,171.0,73.0,20.0,63.0,1.71,24.96494647925858
4852,174.0,74.0,4.0,10.0,1.74,24.441802087462015
4853,164.0,71.0,20.0,133.0,1.64,26.397977394408095
4854,171.0,77.0,29.0,222.0,1.71,26.332888752094664
4855,132.0,40.0,10.0,55.0,1.32,22.956841138659318
4856,144.0,51.0,5.0,27.0,1.44,24.59490740740741
4857,170.0,62.0,21.0,124.0,1.7,21.453287197231838
4858,185.0,88.0,19.0,101.0,1.85,25.712198685171657
4859,155.0,55.0,30.0,193.0,1.55,22.892819979188342
4860,167.0,69.0,22.0,106.0,1.67,24.740937287102444
4861,191.0,90.0,21.0,130.0,1.91,24.67037636029714
4862,188.0,84.0,6.0,18.0,1.88,23.766410140334994
4863,190.0,99.0,25.0,199.0,1.9,27.423822714681442
4864,187.0,93.0,23.0,153.0,1.87,26.59498412879979
4865,214.0,113.0,3.0,13.0,2.14,24.674644073718227
4866,199.0,100.0,17.0,118.0,1.99,25.2518875785965
4867,161.0,56.0,21.0,136.0,1.61,21.60410477990818
4868,179.0,83.0,28.0,126.0,1.79,25.90431010268094
4869,183.0,82.0,3.0,9.0,1.83,24.48565200513601
4870,173.0,82.0,24.0,172.0,1.73,27.39817568244846
4871,164.0,62.0,27.0,179.0,1.64,23.051754907792983
4872,184.0,83.0,7.0,22.0,1.84,24.515595463137995
4873,171.0,77.0,6.0,22.0,1.71,26.332888752094664
4874,177.0,76.0,22.0,138.0,1.77,24.258674071946118
4875,153.0,52.0,16.0,92.0,1.53,22.21367849972233
4876,179.0,77.0,23.0,94.0,1.79,24.031709372366656
4877,163.0,60.0,19.0,112.0,1.63,22.582709172343712
4878,179.0,82.0,25.0,147.0,1.79,25.592209980961893
4879,155.0,58.0,28.0,196.0,1.55,24.141519250780433
4880,200.0,99.0,16.0,94.0,2.0,24.75
4881,175.0,75.0,9.0,24.0,1.75,24.489795918367346
4882,186.0,92.0,21.0,153.0,1.86,26.59266967279454
4883,185.0,87.0,24.0,105.0,1.85,25.420014609203797
4884,192.0,90.0,17.0,110.0,1.92,24.4140625
4885,192.0,90.0,3.0,13.0,1.92,24.4140625
4886,174.0,68.0,2.0,7.0,1.74,22.460034350640772
4887,154.0,58.0,16.0,70.0,1.54,24.456063417102378
4888,151.0,52.0,21.0,142.0,1.51,22.806017279943863
4889,196.0,95.0,3.0,11.0,1.96,24.729279466888798
4890,180.0,80.0,6.0,11.0,1.8,24.691358024691358
4891,185.0,86.0,26.0,155.0,1.85,25.127830533235937
4892,159.0,57.0,17.0,85.0,1.59,22.54657648036074
4893,173.0,67.0,14.0,68.0,1.73,22.386314277122523
4894,185.0,92.0,24.0,176.0,1.85,26.880934989043094
4895,174.0,69.0,26.0,155.0,1.74,22.79032897344431
4896,160.0,54.0,13.0,52.0,1.6,21.093749999999996
4897,189.0,91.0,3.0,12.0,1.89,25.475210660395845
4898,179.0,68.0,16.0,87.0,1.79,21.22280827689523
4899,174.0,77.0,30.0,195.0,1.74,25.43268595587264
4900,187.0,88.0,29.0,212.0,1.87,25.165146272412706
4901,191.0,93.0,15.0,80.0,1.91,25.492722238973712
4902,197.0,90.0,24.0,137.0,1.97,23.19049704965343
4903,183.0,84.0,22.0,148.0,1.83,25.082863029651524
4904,192.0,100.0,11.0,84.0,1.92,27.12673611111111
4905,172.0,61.0,28.0,166.0,1.72,20.61925365062196
4906,184.0,79.0,12.0,52.0,1.84,23.334120982986768
4907,174.0,74.0,27.0,153.0,1.74,24.441802087462015
4908,174.0,66.0,9.0,42.0,1.74,21.79944510503369
4909,172.0,79.0,6.0,22.0,1.72,26.703623580313685
4910,173.0,72.0,8.0,34.0,1.73,24.0569347455645
4911,161.0,57.0,18.0,99.0,1.61,21.98989236526368
4912,175.0,76.0,21.0,160.0,1.75,24.816326530612244
4913,177.0,83.0,13.0,74.0,1.77,26.493025631204315
4914,203.0,111.0,16.0,98.0,2.03,26.935863524958148
4915,153.0,57.0,1.0,3.0,1.53,24.34960912469563
4916,185.0,82.0,21.0,107.0,1.85,23.959094229364496
4917,197.0,100.0,21.0,97.0,1.97,25.76721894405937
4918,175.0,81.0,16.0,55.0,1.75,26.448979591836736
4919,169.0,64.0,19.0,101.0,1.69,22.40817898532965
4920,192.0,90.0,10.0,30.0,1.92,24.4140625
4921,171.0,62.0,5.0,20.0,1.71,21.20310522895934
4922,171.0,60.0,25.0,168.0,1.71,20.519134092541297
4923,178.0,77.0,1.0,1.0,1.78,24.302487059714682
4924,184.0,79.0,23.0,163.0,1.84,23.334120982986768
4925,175.0,79.0,22.0,118.0,1.75,25.79591836734694
4926,191.0,95.0,19.0,123.0,1.91,26.040952824758094
4927,169.0,67.0,15.0,74.0,1.69,23.458562375266975
4928,183.0,80.0,21.0,106.0,1.83,23.888440980620498
4929,156.0,54.0,3.0,14.0,1.56,22.189349112426033
4930,203.0,103.0,11.0,47.0,2.03,24.994540027663867
4931,155.0,56.0,10.0,52.0,1.55,23.309053069719038
4932,190.0,94.0,27.0,234.0,1.9,26.038781163434905
4933,191.0,95.0,11.0,60.0,1.91,26.040952824758094
4934,185.0,84.0,21.0,105.0,1.85,24.543462381300216
4935,184.0,86.0,25.0,196.0,1.84,25.401701323251416
4936,212.0,115.0,23.0,214.0,2.12,25.587397650409393
4937,198.0,105.0,12.0,68.0,1.98,26.782981328435874
4938,193.0,96.0,25.0,147.0,1.93,25.77250395983785
4939,195.0,94.0,14.0,88.0,1.95,24.720578566732414
4940,198.0,104.0,30.0,181.0,1.98,26.527905315784103
4941,190.0,95.0,15.0,58.0,1.9,26.315789473684212
4942,171.0,70.0,17.0,105.0,1.71,23.938989774631512
4943,186.0,80.0,15.0,78.0,1.86,23.12406058503873
4944,185.0,84.0,15.0,76.0,1.85,24.543462381300216
4945,195.0,94.0,17.0,90.0,1.95,24.720578566732414
4946,182.0,88.0,15.0,64.0,1.82,26.56683975365294
4947,183.0,88.0,4.0,12.0,1.83,26.27728507868255
4948,205.0,114.0,22.0,174.0,2.05,27.12671029149316
4949,197.0,98.0,2.0,7.0,1.97,25.25187456517818
4950,166.0,67.0,3.0,13.0,1.66,24.31412396574249
4951,169.0,72.0,4.0,17.0,1.69,25.209201358495854
4952,161.0,57.0,12.0,60.0,1.61,21.98989236526368
4953,154.0,55.0,14.0,78.0,1.54,23.19109461966605
4954,192.0,95.0,17.0,89.0,1.92,25.770399305555557
4955,155.0,52.0,23.0,131.0,1.55,21.64412070759625
4956,148.0,54.0,4.0,10.0,1.48,24.653031409788166
4957,186.0,93.0,24.0,204.0,1.86,26.881720430107524
4958,170.0,75.0,14.0,65.0,1.7,25.95155709342561
4959,157.0,57.0,8.0,31.0,1.57,23.124670372023203
4960,163.0,59.0,20.0,132.0,1.63,22.20633068613798
4961,168.0,60.0,22.0,105.0,1.68,21.258503401360546
4962,167.0,61.0,25.0,157.0,1.67,21.872422819032593
4963,196.0,102.0,5.0,23.0,1.96,26.55143690129113
4964,172.0,81.0,25.0,174.0,1.72,27.379664683612766
4965,156.0,55.0,10.0,48.0,1.56,22.600262984878366
4966,177.0,75.0,21.0,105.0,1.77,23.93948099205209
4967,165.0,66.0,14.0,60.0,1.65,24.242424242424246
4968,157.0,54.0,19.0,105.0,1.57,21.907582457706194
4969,158.0,61.0,30.0,202.0,1.58,24.435186668803073
4970,161.0,58.0,16.0,73.0,1.61,22.375679950619187
4971,169.0,71.0,19.0,109.0,1.69,24.859073561850078
4972,157.0,58.0,18.0,101.0,1.57,23.53036634346221
4973,165.0,62.0,4.0,14.0,1.65,22.77318640955005
4974,180.0,79.0,21.0,120.0,1.8,24.382716049382715
4975,182.0,87.0,27.0,204.0,1.82,26.26494384736143
4976,162.0,59.0,2.0,8.0,1.62,22.481329065691202
4977,179.0,82.0,15.0,52.0,1.79,25.592209980961893
4978,159.0,63.0,27.0,179.0,1.59,24.919900320398717
4979,192.0,91.0,27.0,167.0,1.92,24.68532986111111
4980,190.0,94.0,4.0,7.0,1.9,26.038781163434905
4981,192.0,87.0,18.0,87.0,1.92,23.600260416666668
4982,183.0,89.0,4.0,8.0,1.83,26.575890590940304
4983,183.0,84.0,14.0,94.0,1.83,25.082863029651524
4984,167.0,61.0,5.0,22.0,1.67,21.872422819032593
4985,163.0,59.0,28.0,176.0,1.63,22.20633068613798
4986,158.0,53.0,24.0,135.0,1.58,21.230572023714146
4987,172.0,66.0,12.0,57.0,1.72,22.30935640886966
4988,194.0,99.0,16.0,88.0,1.94,26.304601976830696
4989,196.0,105.0,26.0,175.0,1.96,27.332361516034986
4990,171.0,71.0,3.0,9.0,1.71,24.280975342840534
4991,176.0,82.0,13.0,90.0,1.76,26.47210743801653
4992,170.0,70.0,29.0,128.0,1.7,24.221453287197235
4993,153.0,51.0,28.0,177.0,1.53,21.78649237472767
4994,141.0,45.0,2.0,9.0,1.41,22.634676324128566
4995,159.0,58.0,24.0,174.0,1.59,22.942130453700404
4996,184.0,79.0,14.0,56.0,1.84,23.334120982986768
4997,192.0,88.0,27.0,218.0,1.92,23.87152777777778
4998,188.0,93.0,8.0,52.0,1.88,26.312811226799457
4999,171.0,79.0,25.0,156.0,1.71,27.01685988851271
5000,200.0,98.0,30.0,205.0,2.0,24.5
5001,199.0,104.0,25.0,180.0,1.99,26.261963081740358
5002,164.0,64.0,15.0,81.0,1.64,23.795359904818564
5003,166.0,58.0,8.0,34.0,1.66,21.04804761213529
5004,185.0,87.0,12.0,69.0,1.85,25.420014609203797
5005,185.0,83.0,23.0,115.0,1.85,24.251278305332356
5006,189.0,80.0,5.0,13.0,1.89,22.395789591556788
5007,182.0,89.0,18.0,93.0,1.82,26.86873565994445
5008,164.0,64.0,17.0,81.0,1.64,23.795359904818564
5009,178.0,78.0,8.0,26.0,1.78,24.61810377477591
5010,165.0,66.0,9.0,43.0,1.65,24.242424242424246
5011,161.0,59.0,5.0,24.0,1.61,22.76146753597469
5012,197.0,93.0,11.0,49.0,1.97,23.963513617975213
5013,146.0,49.0,8.0,36.0,1.46,22.987427284668797
5014,178.0,68.0,6.0,25.0,1.78,21.461936624163616
5015,189.0,86.0,11.0,37.0,1.89,24.075473810923548
5016,171.0,74.0,27.0,144.0,1.71,25.3069320474676
5017,190.0,82.0,25.0,168.0,1.9,22.714681440443215
5018,165.0,67.0,17.0,77.0,1.65,24.609733700642796
5019,178.0,81.0,9.0,41.0,1.78,25.5649539199596
5020,172.0,76.0,4.0,19.0,1.72,25.689561925365066
5021,187.0,87.0,13.0,61.0,1.87,24.879178701135288
5022,183.0,89.0,18.0,99.0,1.83,26.575890590940304
5023,185.0,80.0,15.0,66.0,1.85,23.37472607742878
5024,175.0,83.0,27.0,216.0,1.75,27.102040816326532
