,age,height,weight,duration,heart_rate,body_temp,calorie,female,male,Height_meters,calculated_IMC
1233,54,152.0,53.0,19.0,101.0,40.2,117.0,1,0,1.52,22.939750692520775
1234,43,181.0,80.0,10.0,91.0,39.9,45.0,1,0,1.81,24.41927902078691
1235,26,170.0,73.0,8.0,82.0,39.6,27.0,1,0,1.7,25.25951557093426
1236,54,169.0,70.0,18.0,97.0,40.3,99.0,1,0,1.69,24.508945765204302
1237,28,180.0,78.0,17.0,97.0,40.4,76.0,0,1,1.8,24.074074074074073
1238,43,205.0,103.0,16.0,101.0,40.4,102.0,0,1,2.05,24.50922070196312
1239,28,143.0,46.0,4.0,84.0,38.4,16.0,1,0,1.43,22.494987529952567
1240,45,167.0,63.0,6.0,84.0,39.5,24.0,1,0,1.67,22.589551436050055
1241,22,188.0,93.0,29.0,107.0,40.6,175.0,0,1,1.88,26.312811226799457
1242,28,173.0,65.0,10.0,96.0,40.0,50.0,1,0,1.73,21.71806608974573
1243,23,174.0,70.0,3.0,78.0,38.3,9.0,1,0,1.74,23.120623596247853
1244,20,173.0,72.0,8.0,81.0,39.7,25.0,1,0,1.73,24.0569347455645
1245,52,180.0,77.0,20.0,108.0,40.2,146.0,0,1,1.8,23.76543209876543
1246,51,169.0,69.0,20.0,100.0,40.1,117.0,0,1,1.69,24.158817968558527
1247,29,169.0,69.0,15.0,97.0,40.4,76.0,1,0,1.69,24.158817968558527
1248,76,160.0,59.0,12.0,85.0,40.0,57.0,1,0,1.6,23.046874999999996
1249,30,190.0,94.0,28.0,111.0,41.0,197.0,0,1,1.9,26.038781163434905
1250,30,185.0,88.0,30.0,110.0,40.9,203.0,0,1,1.85,25.712198685171657
1251,38,163.0,59.0,6.0,76.0,39.5,19.0,1,0,1.63,22.20633068613798
1252,26,182.0,82.0,25.0,98.0,40.7,116.0,0,1,1.82,24.755464315903875
1253,23,198.0,96.0,13.0,90.0,40.1,47.0,0,1,1.98,24.487297214569942
1254,27,182.0,71.0,7.0,89.0,39.6,29.0,1,0,1.82,21.434609346697258
1255,64,174.0,69.0,4.0,88.0,38.7,19.0,1,0,1.74,22.79032897344431
1256,64,164.0,67.0,4.0,91.0,39.2,20.0,1,0,1.64,24.910767400356935
1257,48,177.0,81.0,28.0,111.0,40.9,214.0,0,1,1.77,25.854639471416256
1258,23,183.0,71.0,17.0,91.0,40.5,73.0,1,0,1.83,21.20099137030069
1259,26,140.0,48.0,9.0,92.0,39.7,43.0,1,0,1.4,24.48979591836735
1260,79,174.0,76.0,26.0,112.0,40.7,194.0,1,0,1.74,25.102391333069097
1261,38,154.0,57.0,20.0,95.0,40.8,103.0,1,0,1.54,24.034407151290267
1262,29,167.0,64.0,5.0,86.0,39.1,20.0,1,0,1.67,22.948115744558788
1263,43,168.0,70.0,24.0,100.0,40.6,135.0,1,0,1.68,24.801587301587304
1264,68,151.0,58.0,2.0,75.0,38.0,7.0,1,0,1.51,25.437480812245077
1265,69,163.0,62.0,19.0,94.0,40.3,105.0,1,0,1.63,23.335466144755166
1266,26,181.0,81.0,4.0,79.0,39.1,7.0,0,1,1.81,24.724520008546747
1267,31,186.0,75.0,20.0,101.0,40.6,109.0,1,0,1.86,21.678806798473808
1268,61,153.0,52.0,2.0,81.0,37.9,8.0,1,0,1.53,22.21367849972233
1269,31,182.0,86.0,9.0,86.0,39.8,28.0,0,1,1.82,25.963047941069917
1270,25,158.0,58.0,11.0,79.0,39.7,13.0,0,1,1.58,23.233456176894723
1271,37,167.0,73.0,25.0,103.0,40.9,143.0,0,1,1.67,26.175194521137367
1272,32,167.0,66.0,5.0,83.0,39.3,12.0,0,1,1.67,23.66524436157625
1273,20,181.0,78.0,23.0,102.0,40.6,112.0,0,1,1.81,23.808797045267237
1274,79,153.0,54.0,4.0,80.0,39.2,17.0,1,0,1.53,23.06805074971165
1275,71,193.0,97.0,8.0,88.0,39.4,45.0,0,1,1.93,26.040967542752828
1276,57,179.0,87.0,29.0,105.0,41.1,211.0,0,1,1.79,27.15271058955713
1277,32,182.0,87.0,20.0,98.0,40.7,101.0,0,1,1.82,26.26494384736143
1278,44,185.0,82.0,14.0,100.0,40.5,81.0,0,1,1.85,23.959094229364496
1279,44,175.0,80.0,28.0,102.0,40.8,170.0,0,1,1.75,26.122448979591837
1280,20,171.0,69.0,25.0,109.0,41.0,155.0,1,0,1.71,23.59700420642249
1281,39,192.0,91.0,10.0,89.0,40.2,41.0,0,1,1.92,24.68532986111111
1282,54,193.0,95.0,16.0,100.0,40.3,105.0,0,1,1.93,25.50404037692287
1283,59,194.0,98.0,15.0,85.0,40.5,69.0,0,1,1.94,26.03889892655968
1284,23,185.0,80.0,8.0,91.0,39.4,33.0,1,0,1.85,23.37472607742878
1285,35,202.0,105.0,5.0,81.0,39.3,15.0,0,1,2.02,25.732771296931674
1286,64,172.0,70.0,13.0,97.0,39.8,74.0,1,0,1.72,23.661438615467823
1287,43,179.0,84.0,11.0,97.0,39.7,59.0,0,1,1.79,26.216410224399986
1288,30,199.0,99.0,16.0,103.0,40.3,95.0,0,1,1.99,24.999368702810536
1289,21,159.0,56.0,2.0,89.0,38.0,8.0,1,0,1.59,22.151022507021082
1290,53,174.0,82.0,29.0,112.0,40.9,233.0,0,1,1.74,27.08415906989034
1291,53,147.0,49.0,18.0,101.0,40.2,111.0,1,0,1.47,22.67573696145125
1292,36,172.0,73.0,10.0,92.0,39.9,46.0,1,0,1.72,24.675500270416443
1293,63,155.0,57.0,27.0,116.0,40.8,212.0,1,0,1.55,23.725286160249738
1294,34,169.0,68.0,7.0,88.0,39.3,29.0,1,0,1.69,23.80869017191275
1295,22,174.0,71.0,22.0,115.0,41.2,149.0,0,1,1.74,23.450918219051392
1296,52,203.0,107.0,20.0,100.0,40.4,135.0,0,1,2.03,25.965201776311005
1297,36,184.0,86.0,2.0,73.0,37.8,3.0,0,1,1.84,25.401701323251416
1298,55,179.0,74.0,16.0,105.0,40.5,101.0,1,0,1.79,23.095409007209515
1299,53,171.0,69.0,25.0,109.0,40.6,169.0,1,0,1.71,23.59700420642249
1300,52,190.0,94.0,25.0,107.0,41.0,188.0,0,1,1.9,26.038781163434905
1301,28,187.0,85.0,25.0,100.0,40.7,127.0,0,1,1.87,24.307243558580453
1302,21,176.0,75.0,19.0,109.0,40.5,112.0,0,1,1.76,24.212293388429753
1303,21,167.0,63.0,22.0,102.0,40.8,122.0,1,0,1.67,22.589551436050055
1304,40,191.0,88.0,18.0,101.0,40.3,106.0,0,1,1.91,24.12214577451276
1305,34,195.0,93.0,22.0,108.0,40.7,149.0,0,1,1.95,24.45759368836292
1306,43,167.0,67.0,23.0,99.0,40.9,128.0,1,0,1.67,24.023808670084982
1307,48,197.0,107.0,24.0,103.0,40.6,168.0,0,1,1.97,27.57092427014352
1308,38,164.0,64.0,8.0,90.0,39.8,36.0,1,0,1.64,23.795359904818564
1309,52,184.0,85.0,22.0,101.0,40.4,141.0,0,1,1.84,25.10633270321361
1310,26,160.0,56.0,25.0,107.0,40.4,156.0,1,0,1.6,21.874999999999996
1311,21,178.0,77.0,13.0,97.0,40.0,54.0,0,1,1.78,24.302487059714682
1312,60,161.0,59.0,7.0,82.0,39.5,29.0,1,0,1.61,22.76146753597469
1313,78,159.0,56.0,18.0,93.0,40.4,102.0,1,0,1.59,22.151022507021082
1314,66,190.0,94.0,25.0,101.0,40.8,182.0,0,1,1.9,26.038781163434905
1315,29,173.0,79.0,2.0,76.0,38.1,3.0,0,1,1.73,26.395803401383272
1316,21,185.0,84.0,15.0,100.0,40.0,71.0,0,1,1.85,24.543462381300216
1317,54,164.0,73.0,8.0,94.0,39.4,41.0,0,1,1.64,27.141582391433676
1318,41,162.0,63.0,6.0,76.0,39.3,19.0,1,0,1.62,24.005486968449926
1319,27,180.0,80.0,11.0,95.0,40.0,46.0,0,1,1.8,24.691358024691358
1320,38,181.0,81.0,26.0,102.0,41.2,151.0,0,1,1.81,24.724520008546747
1321,23,182.0,86.0,20.0,102.0,40.4,104.0,0,1,1.82,25.963047941069917
1322,23,180.0,74.0,25.0,98.0,40.8,108.0,0,1,1.8,22.839506172839506
1323,27,157.0,54.0,17.0,95.0,40.3,85.0,1,0,1.57,21.907582457706194
1324,59,150.0,48.0,23.0,100.0,40.5,143.0,1,0,1.5,21.333333333333332
1325,53,171.0,81.0,8.0,96.0,39.2,45.0,0,1,1.71,27.70083102493075
1326,35,145.0,48.0,4.0,90.0,38.9,19.0,1,0,1.45,22.829964328180736
1327,27,155.0,55.0,3.0,80.0,38.3,10.0,1,0,1.55,22.892819979188342
1328,54,186.0,89.0,27.0,112.0,40.8,223.0,0,1,1.86,25.725517400855587
1329,71,176.0,71.0,7.0,87.0,39.4,33.0,1,0,1.76,22.920971074380166
1330,32,196.0,95.0,19.0,98.0,40.4,99.0,0,1,1.96,24.729279466888798
1331,78,169.0,64.0,12.0,88.0,40.1,60.0,1,0,1.69,22.40817898532965
1332,21,198.0,101.0,7.0,86.0,39.1,21.0,0,1,1.98,25.762677277828793
1333,20,178.0,76.0,11.0,97.0,39.7,45.0,0,1,1.78,23.98687034465345
1334,59,160.0,59.0,20.0,94.0,40.2,108.0,1,0,1.6,23.046874999999996
1335,58,188.0,88.0,18.0,93.0,40.6,100.0,0,1,1.88,24.898143956541425
1336,67,170.0,79.0,2.0,91.0,38.3,11.0,0,1,1.7,27.33564013840831
1337,50,172.0,83.0,26.0,105.0,40.7,179.0,0,1,1.72,28.055705786911847
1338,24,174.0,72.0,5.0,89.0,39.3,20.0,1,0,1.74,23.781212841854934
1339,26,200.0,104.0,16.0,89.0,40.5,60.0,0,1,2.0,26.0
1340,25,181.0,80.0,12.0,93.0,39.8,45.0,0,1,1.81,24.41927902078691
1341,20,167.0,57.0,4.0,80.0,38.9,13.0,1,0,1.67,20.43816558499767
1342,21,164.0,61.0,7.0,82.0,39.6,24.0,1,0,1.64,22.679952409280194
1343,59,157.0,61.0,25.0,107.0,40.9,169.0,1,0,1.57,24.747454257779218
1344,58,167.0,64.0,26.0,105.0,40.5,169.0,1,0,1.67,22.948115744558788
1345,27,188.0,81.0,8.0,92.0,39.6,30.0,0,1,1.88,22.917609778180175
1346,22,180.0,79.0,13.0,87.0,40.1,35.0,0,1,1.8,24.382716049382715
1347,38,159.0,58.0,14.0,82.0,40.2,53.0,1,0,1.59,22.942130453700404
1348,48,147.0,54.0,9.0,85.0,39.8,39.0,1,0,1.47,24.989587671803417
1349,22,169.0,62.0,28.0,107.0,40.5,171.0,1,0,1.69,21.707923392038097
1350,34,180.0,74.0,13.0,94.0,40.0,62.0,1,0,1.8,22.839506172839506
1351,23,167.0,67.0,14.0,96.0,39.9,68.0,1,0,1.67,24.023808670084982
1352,34,169.0,67.0,18.0,102.0,40.5,103.0,1,0,1.69,23.458562375266975
1353,69,183.0,85.0,26.0,104.0,40.8,200.0,0,1,1.83,25.381468541909282
1354,22,194.0,95.0,9.0,83.0,39.8,22.0,0,1,1.94,25.241789775746625
1355,40,162.0,62.0,13.0,83.0,40.0,50.0,1,0,1.62,23.624447492760247
1356,65,170.0,75.0,28.0,99.0,40.6,182.0,0,1,1.7,25.95155709342561
1357,44,180.0,76.0,11.0,89.0,40.1,48.0,1,0,1.8,23.456790123456788
1358,25,196.0,97.0,14.0,95.0,39.8,62.0,0,1,1.96,25.249895876718035
1359,47,173.0,76.0,12.0,97.0,40.2,63.0,1,0,1.73,25.393431120318084
1360,22,176.0,73.0,3.0,84.0,39.1,6.0,0,1,1.76,23.56663223140496
1361,25,176.0,66.0,29.0,109.0,40.9,183.0,1,0,1.76,21.306818181818183
1362,31,202.0,102.0,6.0,82.0,39.4,17.0,0,1,2.02,24.997549259876482
1363,41,162.0,57.0,29.0,116.0,40.9,216.0,1,0,1.62,21.719250114311837
1364,59,199.0,96.0,14.0,89.0,40.5,72.0,0,1,1.99,24.24181207545264
1365,37,164.0,66.0,27.0,104.0,41.2,162.0,1,0,1.64,24.538964901844146
1366,71,176.0,73.0,5.0,85.0,38.9,22.0,1,0,1.76,23.56663223140496
1367,30,156.0,54.0,5.0,81.0,39.0,18.0,1,0,1.56,22.189349112426033
1368,29,164.0,64.0,27.0,106.0,41.0,164.0,1,0,1.64,23.795359904818564
1369,61,159.0,59.0,10.0,82.0,39.9,42.0,1,0,1.59,23.337684427040067
1370,20,172.0,65.0,8.0,97.0,39.6,40.0,1,0,1.72,21.971335857220122
1371,68,164.0,61.0,19.0,100.0,40.6,117.0,1,0,1.64,22.679952409280194
1372,68,190.0,89.0,28.0,110.0,40.5,241.0,0,1,1.9,24.653739612188367
1373,25,163.0,63.0,20.0,102.0,40.3,112.0,1,0,1.63,23.711844630960897
1374,62,196.0,93.0,17.0,97.0,40.6,110.0,0,1,1.96,24.20866305705956
1375,35,179.0,77.0,27.0,108.0,40.9,175.0,0,1,1.79,24.031709372366656
1376,61,149.0,52.0,4.0,85.0,38.8,18.0,1,0,1.49,23.422368361785505
1377,24,169.0,73.0,26.0,118.0,40.6,191.0,0,1,1.69,25.55932915514163
1378,29,178.0,76.0,26.0,100.0,40.8,137.0,1,0,1.78,23.98687034465345
1379,54,191.0,88.0,23.0,113.0,40.2,193.0,0,1,1.91,24.12214577451276
1380,38,168.0,66.0,22.0,97.0,40.6,116.0,1,0,1.68,23.384353741496604
1381,24,175.0,73.0,11.0,87.0,39.8,42.0,1,0,1.75,23.836734693877553
1382,48,180.0,84.0,2.0,77.0,38.3,5.0,0,1,1.8,25.925925925925924
1383,47,162.0,64.0,18.0,94.0,40.7,92.0,1,0,1.62,24.38652644413961
1384,28,189.0,89.0,29.0,107.0,40.8,181.0,0,1,1.89,24.915315920606925
1385,74,179.0,84.0,2.0,81.0,38.2,9.0,0,1,1.79,26.216410224399986
1386,38,187.0,93.0,7.0,84.0,39.5,23.0,0,1,1.87,26.59498412879979
1387,39,167.0,67.0,15.0,93.0,40.4,73.0,1,0,1.67,24.023808670084982
1388,25,181.0,82.0,28.0,107.0,40.8,166.0,0,1,1.81,25.029760996306585
1389,29,161.0,62.0,8.0,94.0,39.4,39.0,1,0,1.61,23.9188302920412
1390,75,158.0,64.0,13.0,86.0,40.0,62.0,1,0,1.58,25.63691716071142
1391,70,162.0,64.0,3.0,87.0,38.5,14.0,1,0,1.62,24.38652644413961
1392,55,178.0,76.0,10.0,93.0,39.6,51.0,0,1,1.78,23.98687034465345
1393,69,168.0,72.0,2.0,79.0,38.4,7.0,0,1,1.68,25.510204081632658
1394,35,161.0,63.0,2.0,81.0,38.1,7.0,1,0,1.61,24.3046178773967
1395,46,187.0,89.0,13.0,101.0,40.3,81.0,0,1,1.87,25.45111384369012
1396,43,171.0,76.0,14.0,95.0,40.2,68.0,0,1,1.71,25.990903183885642
1397,37,172.0,68.0,17.0,108.0,40.3,109.0,1,0,1.72,22.985397512168742
1398,42,190.0,95.0,26.0,104.0,41.1,171.0,0,1,1.9,26.315789473684212
1399,60,173.0,73.0,22.0,108.0,40.8,167.0,0,1,1.73,24.3910588392529
1400,60,197.0,109.0,22.0,104.0,40.6,171.0,0,1,1.97,28.08626864902471
1401,55,150.0,53.0,5.0,82.0,38.8,21.0,1,0,1.5,23.555555555555557
1402,29,172.0,76.0,25.0,103.0,40.9,135.0,0,1,1.72,25.689561925365066
1403,55,187.0,88.0,4.0,82.0,39.1,15.0,0,1,1.87,25.165146272412706
1404,34,180.0,83.0,26.0,93.0,40.5,111.0,0,1,1.8,25.61728395061728
1405,21,193.0,92.0,20.0,108.0,40.5,122.0,0,1,1.93,24.69864962817794
1406,48,190.0,99.0,20.0,99.0,40.4,124.0,0,1,1.9,27.423822714681442
1407,23,161.0,60.0,22.0,111.0,40.7,145.0,1,0,1.61,23.147255121330193
1408,20,168.0,68.0,16.0,88.0,40.3,41.0,0,1,1.68,24.092970521541954
1409,74,173.0,68.0,10.0,91.0,39.9,52.0,1,0,1.73,22.720438370810918
1410,43,182.0,90.0,21.0,102.0,40.4,131.0,0,1,1.82,27.17063156623596
1411,59,180.0,81.0,30.0,109.0,40.9,236.0,0,1,1.8,25.0
1412,54,169.0,68.0,14.0,94.0,40.0,73.0,1,0,1.69,23.80869017191275
1413,54,169.0,78.0,14.0,92.0,40.1,70.0,0,1,1.69,27.309968138370508
1414,59,164.0,65.0,13.0,93.0,40.1,68.0,1,0,1.64,24.167162403331353
1415,23,177.0,65.0,5.0,89.0,38.7,21.0,1,0,1.77,20.747550193111813
1416,52,179.0,79.0,18.0,106.0,40.3,127.0,0,1,1.79,24.65590961580475
1417,23,186.0,85.0,19.0,98.0,40.4,87.0,0,1,1.86,24.56931437160365
1418,28,160.0,56.0,28.0,107.0,40.4,176.0,1,0,1.6,21.874999999999996
1419,31,165.0,69.0,19.0,99.0,40.6,90.0,0,1,1.65,25.344352617079892
1420,28,189.0,94.0,17.0,103.0,40.6,98.0,0,1,1.89,26.315052770079227
1421,26,167.0,68.0,28.0,104.0,40.9,161.0,1,0,1.67,24.38237297859371
1422,22,179.0,81.0,15.0,94.0,40.1,57.0,0,1,1.79,25.280109859242845
1423,26,185.0,82.0,16.0,85.0,40.1,43.0,0,1,1.85,23.959094229364496
1424,73,183.0,85.0,23.0,106.0,40.4,188.0,0,1,1.83,25.381468541909282
1425,50,181.0,83.0,19.0,98.0,40.4,110.0,0,1,1.81,25.33500198406642
1426,22,152.0,54.0,15.0,100.0,40.4,82.0,1,0,1.52,23.372576177285318
1427,26,188.0,86.0,22.0,109.0,40.5,140.0,0,1,1.88,24.332277048438208
1428,58,165.0,66.0,2.0,83.0,38.6,7.0,0,1,1.65,24.242424242424246
1429,46,172.0,79.0,20.0,103.0,40.4,117.0,1,0,1.72,26.703623580313685
1430,34,188.0,93.0,9.0,87.0,39.7,32.0,0,1,1.88,26.312811226799457
1431,33,164.0,68.0,12.0,93.0,39.8,47.0,0,1,1.64,25.282569898869724
1432,22,176.0,71.0,7.0,88.0,39.7,19.0,0,1,1.76,22.920971074380166
1433,62,148.0,50.0,10.0,93.0,39.9,55.0,1,0,1.48,22.826880934989045
1434,76,172.0,74.0,10.0,94.0,40.1,63.0,0,1,1.72,25.013520822065985
1435,44,174.0,72.0,19.0,102.0,40.3,111.0,1,0,1.74,23.781212841854934
1436,41,190.0,88.0,24.0,103.0,40.6,150.0,0,1,1.9,24.37673130193906
1437,69,161.0,60.0,12.0,95.0,40.2,68.0,1,0,1.61,23.147255121330193
1438,79,188.0,91.0,10.0,96.0,39.7,71.0,0,1,1.88,25.746944318696244
1439,66,167.0,61.0,23.0,106.0,40.8,156.0,1,0,1.67,21.872422819032593
1440,58,176.0,76.0,3.0,81.0,38.8,10.0,0,1,1.76,24.535123966942148
1441,58,187.0,87.0,23.0,111.0,40.8,190.0,0,1,1.87,24.879178701135288
1442,32,173.0,68.0,10.0,87.0,39.9,41.0,1,0,1.73,22.720438370810918
1443,36,191.0,89.0,5.0,83.0,39.3,15.0,0,1,1.91,24.39626106740495
1444,60,171.0,79.0,28.0,121.0,41.2,271.0,0,1,1.71,27.01685988851271
1445,50,173.0,70.0,19.0,106.0,40.4,121.0,1,0,1.73,23.38868655818771
1446,36,181.0,85.0,1.0,85.0,37.4,3.0,0,1,1.81,25.94548395958609
1447,43,169.0,73.0,9.0,84.0,39.9,28.0,0,1,1.69,25.55932915514163
1448,25,152.0,56.0,9.0,90.0,39.5,40.0,1,0,1.52,24.238227146814403
1449,34,196.0,101.0,8.0,88.0,39.5,31.0,0,1,1.96,26.29112869637651
1450,43,176.0,75.0,7.0,87.0,39.8,29.0,1,0,1.76,24.212293388429753
1451,32,194.0,100.0,29.0,99.0,41.2,158.0,0,1,1.94,26.570305027101714
1452,49,190.0,96.0,28.0,103.0,40.5,190.0,0,1,1.9,26.59279778393352
1453,67,202.0,103.0,24.0,103.0,40.9,188.0,0,1,2.02,25.24262327222821
1454,22,186.0,87.0,22.0,104.0,40.8,120.0,0,1,1.86,25.14741588622962
1455,39,182.0,79.0,30.0,111.0,41.0,215.0,0,1,1.82,23.849776597029344
1456,67,183.0,91.0,1.0,84.0,37.9,5.0,0,1,1.83,27.173101615455817
1457,57,189.0,91.0,27.0,108.0,40.8,211.0,0,1,1.89,25.475210660395845
1458,31,151.0,49.0,28.0,98.0,40.7,153.0,1,0,1.51,21.490285513793253
1459,49,202.0,104.0,18.0,101.0,40.7,120.0,0,1,2.02,25.487697284579944
1460,63,168.0,69.0,12.0,89.0,40.0,58.0,1,0,1.68,24.44727891156463
1461,26,158.0,63.0,3.0,80.0,38.6,10.0,1,0,1.58,25.236340330075304
1462,28,186.0,91.0,18.0,100.0,40.3,94.0,0,1,1.86,26.303618915481554
1463,25,157.0,54.0,3.0,76.0,38.4,9.0,1,0,1.57,21.907582457706194
1464,51,217.0,118.0,4.0,85.0,39.1,19.0,0,1,2.17,25.058930960521565
1465,55,169.0,69.0,2.0,80.0,37.8,7.0,1,0,1.69,24.158817968558527
1466,53,156.0,57.0,16.0,94.0,40.1,85.0,1,0,1.56,23.422090729783037
1467,77,173.0,67.0,3.0,83.0,38.4,13.0,1,0,1.73,22.386314277122523
1468,20,153.0,54.0,10.0,90.0,39.6,44.0,1,0,1.53,23.06805074971165
1469,25,194.0,99.0,1.0,78.0,37.7,2.0,0,1,1.94,26.304601976830696
1470,23,172.0,68.0,28.0,104.0,41.1,143.0,0,1,1.72,22.985397512168742
1471,62,169.0,68.0,13.0,88.0,40.1,59.0,0,1,1.69,23.80869017191275
1472,25,145.0,49.0,18.0,99.0,40.5,99.0,1,0,1.45,23.305588585017837
1473,51,193.0,100.0,4.0,85.0,38.8,17.0,0,1,1.93,26.846358291497758
1474,38,164.0,59.0,23.0,104.0,40.5,140.0,1,0,1.64,21.936347412254616
1475,37,194.0,94.0,2.0,83.0,38.1,6.0,0,1,1.94,24.97608672547561
1476,72,193.0,93.0,2.0,88.0,38.0,11.0,0,1,1.93,24.967113211092915
1477,53,170.0,71.0,10.0,101.0,39.5,59.0,1,0,1.7,24.56747404844291
1478,37,190.0,81.0,26.0,103.0,40.9,148.0,1,0,1.9,22.437673130193907
1479,52,203.0,100.0,4.0,85.0,38.9,17.0,0,1,2.03,24.26654371617851
1480,25,168.0,65.0,14.0,88.0,40.1,57.0,1,0,1.68,23.030045351473927
1481,51,163.0,59.0,24.0,107.0,40.4,160.0,1,0,1.63,22.20633068613798
1482,55,198.0,104.0,15.0,103.0,40.0,109.0,0,1,1.98,26.527905315784103
1483,28,178.0,82.0,4.0,87.0,38.7,12.0,0,1,1.78,25.88057063502083
1484,23,162.0,65.0,29.0,107.0,40.9,159.0,0,1,1.62,24.76756591982929
1485,33,172.0,70.0,6.0,85.0,39.5,17.0,0,1,1.72,23.661438615467823
1486,25,166.0,69.0,9.0,95.0,39.5,43.0,1,0,1.66,25.039918710988534
1487,41,158.0,62.0,4.0,80.0,38.6,14.0,1,0,1.58,24.83576349943919
1488,66,189.0,92.0,26.0,102.0,40.7,192.0,0,1,1.89,25.755158030290307
1489,27,165.0,65.0,15.0,98.0,40.1,78.0,1,0,1.65,23.875114784205696
1490,41,181.0,81.0,12.0,86.0,40.0,42.0,0,1,1.81,24.724520008546747
1491,29,168.0,69.0,5.0,91.0,38.7,22.0,1,0,1.68,24.44727891156463
1492,71,177.0,83.0,17.0,100.0,40.0,121.0,0,1,1.77,26.493025631204315
1493,77,184.0,90.0,10.0,91.0,39.6,62.0,0,1,1.84,26.583175803402646
1494,65,162.0,65.0,12.0,98.0,39.8,70.0,1,0,1.62,24.76756591982929
1495,35,167.0,63.0,28.0,117.0,40.9,207.0,1,0,1.67,22.589551436050055
1496,68,196.0,105.0,24.0,96.0,40.9,164.0,0,1,1.96,27.332361516034986
1497,37,157.0,56.0,6.0,92.0,39.0,29.0,1,0,1.57,22.7189744005842
1498,30,211.0,105.0,12.0,101.0,40.0,69.0,0,1,2.11,23.584375912490735
1499,42,183.0,83.0,2.0,92.0,38.3,9.0,0,1,1.83,24.78425751739377
1500,45,197.0,96.0,29.0,106.0,40.8,205.0,0,1,1.97,24.736530186296992
1501,24,207.0,104.0,12.0,103.0,40.4,69.0,0,1,2.07,24.27127820952648
1502,38,174.0,69.0,17.0,90.0,40.5,76.0,1,0,1.74,22.79032897344431
1503,77,171.0,68.0,21.0,101.0,40.6,133.0,1,0,1.71,23.25501863821347
1504,49,176.0,73.0,4.0,89.0,38.8,17.0,0,1,1.76,23.56663223140496
1505,51,176.0,78.0,20.0,104.0,40.6,133.0,0,1,1.76,25.180785123966942
1506,23,176.0,72.0,23.0,107.0,40.8,138.0,1,0,1.76,23.243801652892564
1507,62,184.0,82.0,20.0,104.0,40.6,145.0,0,1,1.84,24.22022684310019
1508,20,175.0,72.0,10.0,93.0,39.6,44.0,1,0,1.75,23.510204081632654
1509,78,184.0,92.0,24.0,97.0,40.8,173.0,0,1,1.84,27.173913043478258
1510,37,195.0,93.0,19.0,91.0,40.5,83.0,0,1,1.95,24.45759368836292
1511,48,176.0,77.0,2.0,85.0,38.3,7.0,0,1,1.76,24.857954545454547
1512,42,157.0,59.0,22.0,95.0,40.5,115.0,1,0,1.57,23.93606231490121
1513,57,172.0,70.0,13.0,84.0,40.2,54.0,1,0,1.72,23.661438615467823
1514,34,181.0,79.0,19.0,100.0,40.3,100.0,0,1,1.81,24.114038033027075
1515,42,159.0,59.0,2.0,79.0,38.3,7.0,1,0,1.59,23.337684427040067
1516,57,168.0,65.0,4.0,79.0,39.1,15.0,1,0,1.68,23.030045351473927
1517,21,189.0,83.0,26.0,99.0,40.8,119.0,0,1,1.89,23.23563170124017
1518,26,156.0,56.0,20.0,99.0,40.8,108.0,1,0,1.56,23.011176857330703
1519,29,169.0,68.0,15.0,92.0,40.6,54.0,0,1,1.69,23.80869017191275
1520,43,193.0,98.0,2.0,83.0,38.1,7.0,0,1,1.93,26.309431125667803
1521,51,180.0,87.0,14.0,107.0,40.0,102.0,0,1,1.8,26.85185185185185
1522,21,153.0,57.0,11.0,92.0,39.8,50.0,1,0,1.53,24.34960912469563
1523,26,196.0,95.0,16.0,94.0,40.6,69.0,0,1,1.96,24.729279466888798
1524,60,159.0,58.0,22.0,107.0,40.5,150.0,1,0,1.59,22.942130453700404
1525,22,198.0,95.0,23.0,109.0,40.5,147.0,0,1,1.98,24.232221201918172
1526,39,156.0,61.0,14.0,96.0,40.1,73.0,1,0,1.56,25.06574621959237
1527,44,163.0,62.0,11.0,95.0,39.8,57.0,1,0,1.63,23.335466144755166
1528,67,183.0,89.0,24.0,107.0,40.7,195.0,0,1,1.83,26.575890590940304
1529,68,164.0,69.0,26.0,106.0,40.7,197.0,0,1,1.64,25.654372397382513
1530,42,164.0,58.0,14.0,98.0,40.3,78.0,1,0,1.64,21.564544913741823
1531,78,201.0,112.0,17.0,104.0,40.3,148.0,0,1,2.01,27.722086086978052
1532,69,167.0,71.0,24.0,99.0,40.6,159.0,0,1,1.67,25.458065904119906
1533,25,174.0,71.0,20.0,103.0,40.3,102.0,0,1,1.74,23.450918219051392
1534,38,181.0,82.0,16.0,98.0,40.2,83.0,0,1,1.81,25.029760996306585
1535,63,184.0,77.0,1.0,79.0,38.1,4.0,1,0,1.84,22.743383742911153
1536,50,174.0,76.0,25.0,104.0,40.6,152.0,1,0,1.74,25.102391333069097
1537,71,181.0,87.0,3.0,82.0,38.4,13.0,0,1,1.81,26.555965935105768
1538,21,164.0,59.0,24.0,111.0,40.6,157.0,1,0,1.64,21.936347412254616
1539,63,178.0,76.0,6.0,87.0,39.1,28.0,0,1,1.78,23.98687034465345
1540,32,195.0,102.0,15.0,100.0,40.4,85.0,0,1,1.95,26.824457593688365
1541,30,178.0,86.0,4.0,85.0,38.8,12.0,0,1,1.78,27.143037495265748
1542,52,193.0,99.0,12.0,91.0,39.8,62.0,0,1,1.93,26.577894708582782
